num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,ID_EXPERIMENT,FID_MEAN,FID_STD,FID_TS_MEAN,FID_TS_STD,nb_run_experiment,UploadS3,UploadS3Location,LARS,context_length,cold_start_value,missing_values_stretch
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_50_15__846,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185015-846,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__09_57_06___1646051,0.2546314001083374,0.06332612037658691,2.374638080596924,0.8146997690200806,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185015-846,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_50_48__271,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185048-271,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__09_59_08___5962031,0.0039422987028956405,0.0001902904186863452,1.2288615703582764,0.03455454483628273,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185048-271,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_51_11__251,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185111-251,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_01_04___2833144,0.34394970536231995,0.0558941550552845,2.403012752532959,0.10380231589078903,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185111-251,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_51_44__574,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185144-574,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_03_02___8008425,0.2938660681247711,0.017248481512069702,0.6861172914505005,0.01401472557336092,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185144-574,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_52_18__639,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185218-639,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_04_47___3192056,0.3047250211238861,0.0561821348965168,2.2891764640808105,0.8780605792999268,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185218-639,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_52_54__308,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185254-308,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_06_48___2130626,0.00988907925784588,0.0006062828470021486,1.974149465560913,0.08674086630344391,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185254-308,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_53_32__180,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185332-180,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_08_46___9504070,0.04252718389034271,0.012332274578511715,0.7967620491981506,0.09445101022720337,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185332-180,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_54_58__906,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185458-906,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_10_43___7687897,2.413252830505371,0.08815553784370422,4.015243053436278,0.2301996797323227,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185458-906,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_55_34__690,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185534-690,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_12_28___2224489,0.3276331126689911,0.059253960847854614,2.950117588043213,1.0134743452072144,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185534-690,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_56_18__510,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185618-510,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_14_30___2438646,0.026919221505522728,0.00150712497998029,1.8781478404998784,0.03725089877843857,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185618-510,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_57_04__744,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185704-744,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_16_28___974708,0.08636177331209183,0.01959901861846447,1.3086767196655271,0.2124698162078857,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185704-744,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_57_33__659,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185733-659,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_18_26___2920136,1.2522809505462646,0.07406324148178099,2.726112365722656,0.05780432000756264,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185733-659,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_58_01__39,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185801-39,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_20_12___261132,0.5126343369483948,0.1188313215970993,3.52884292602539,1.322729468345642,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185801-39,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_58_28__195,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185828-195,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_22_14___4294325,0.0135164437815547,0.000865117646753788,1.4262040853500366,0.04837845638394357,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185828-195,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_58_59__198,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185859-198,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_24_12___2336706,0.3323851227760315,0.05112456157803536,2.558563709259033,0.44932660460472107,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185859-198,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_59_23__468,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185923-468,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_26_11___9905808,0.9857599139213562,0.08124302327632904,1.7497437000274658,0.0945587083697319,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185923-468,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_59_47__6,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185947-6,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_27_56___5156477,0.2928820848464966,0.06930860131978989,2.5498926639556885,0.6288720369338989,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185947-6,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_00_21__301,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-190021-301,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_29_59___4896083,0.13544832170009613,0.004144283477216959,4.8277244567871085,0.07954815030097961,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-190021-301,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__19_00_58__691,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-190058-691,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_31_58___9537748,0.19686190783977509,0.017266714945435524,1.4510854482650757,0.09598969668149948,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-190058-691,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_08_52__811,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-190852-811,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_33_56___6346727,2.4833130836486816,0.0912257358431816,2.801675796508789,0.13604465126991272,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-190852-811,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_09_15__773,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-190915-773,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_35_42___3689342,0.4538790285587311,0.13936282694339752,3.876614809036255,1.5677045583724976,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-190915-773,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__19_10_08__846,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-191008-846,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_37_41___8407457,0.08277055621147156,0.008976925164461136,0.9892045855522156,0.14713509380817413,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-191008-846,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_10_31__383,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-191031-383,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_39_40___544835,0.5597708225250244,0.04420260712504387,1.0831092596054075,0.051769860088825226,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-191031-383,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_10_56__877,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-191056-877,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_41_26___7979131,0.4957602918148041,0.03780243918299675,3.244831085205078,0.6369263529777527,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-191056-877,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_11_29__230,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-191129-230,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_43_30___9682769,0.02279816567897797,0.0013156987261027098,1.934394598007202,0.07055098563432692,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-191129-230,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__19_12_13__272,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-191213-272,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_45_29___75893,0.06792598962783812,0.010126219131052494,0.9619876146316528,0.10941436886787416,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-191213-272,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_12_58__190,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-191258-190,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_47_28___844277,0.4467710852622986,0.04233590140938759,1.159525752067566,0.06709866225719452,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-191258-190,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_13_39__722,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-191339-722,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_49_15___6816950,0.2902141213417053,0.08202110230922699,2.9739677906036377,1.2667700052261353,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-191339-722,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_14_23__855,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-191423-855,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_51_20___7941609,0.014865113422274591,0.0008314152364619076,1.5425419807434082,0.03268659859895706,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-191423-855,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__19_14_46__382,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-191446-382,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_53_19___3853179,0.09535669535398483,0.018198437988758087,1.4362812042236328,0.3274582624435425,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-191446-382,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_17_37__974,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-191737-974,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_55_19___4085426,0.13245315849781036,0.013628922402858734,0.5234893560409546,0.029582455754280087,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-191737-974,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_19_35__857,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-191935-857,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_57_07___5665593,0.901897430419922,0.06773015111684799,4.5417351722717285,0.8108537197113037,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-191935-857,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_19_57__136,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-191957-136,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__10_59_11___3420278,0.009540255181491377,0.0010923553491011262,1.4101607799530032,0.036556724458932884,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-191957-136,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__19_20_19__409,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-192019-409,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_01_10___7025706,0.02407209202647209,0.005863584578037262,0.7378620505332947,0.07249733805656433,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-192019-409,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_20_40__197,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-192040-197,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_03_11___8848487,0.285298764705658,0.030530065298080444,0.4305266737937927,0.02109781838953495,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-192040-197,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_21_22__676,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-192122-676,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_04_59___4326422,0.2976914346218109,0.09009531885385512,2.4759197235107417,0.9960354566574096,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-192122-676,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_21_44__836,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-192144-836,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_07_05___9386947,0.006616886705160141,0.0005342913209460676,0.9772993326187134,0.02387675829231739,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-192144-836,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__19_22_28__146,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-192228-146,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_09_06___6171329,0.2247326821088791,0.01937489584088325,0.4935522079467773,0.02880593575537205,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-192228-146,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__19_22_50__540,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-192250-540,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_10_54___3354175,0.2759689688682556,0.10896268486976624,2.9564764499664307,1.0988465547561646,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-192250-540,0.0,0.0,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__19_23_13__950,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-192313-950,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,29_09_2021__11_12_59___4895876,0.017852596938610073,0.0010206112638115883,1.8142623901367188,0.030315846204757687,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-192313-950,0.0,0.0,0.0,0.0
